pf1,pf2,overlap_nuc,within_pareto,zscore_dist,seconds
PF00009,PF00072,82,1,-2.073651737826326,88.49729800224304
PF00009,PF00072,112,1,-2.0275618145150753,91.42294716835022
PF00009,PF00072,142,1,-1.9595975503302918,92.21008944511414
PF00009,PF00072,172,1,-1.4987911474549962,94.20928883552551
PF00009,PF00072,202,1,-1.4358290636930235,96.32590103149414
PF00009,PF00072,232,1,-1.0185776947929837,97.12393832206726
PF00009,PF00072,262,1,-0.8129031525304383,98.55223083496094
PF00009,PF00072,292,1,-0.33348039390944473,99.65681004524231
PF00009,PF00076,12,1,-2.3548550031929474,53.0239155292511
PF00009,PF00076,42,1,-2.05852025982018,44.78075551986694
PF00009,PF00076,72,1,-1.0223262236757713,46.06285572052002
PF00009,PF00076,102,1,-1.1315584679994648,46.72630596160889
PF00009,PF00076,132,1,-0.14800515377837237,47.829304456710815
PF00009,PF00076,162,1,-0.4173145314323817,49.14273190498352
PF00009,PF00076,32,1,-1.7452980270457612,90.82962584495544
PF00009,PF00076,62,1,-1.0464235829321882,77.71465539932251
PF00009,PF00076,92,1,-0.47813615545309823,77.16673183441162
PF00009,PF00076,122,0,0.16522985898490566,79.66519618034363
PF00009,PF00076,152,0,0.5600626457806903,81.97036337852478
PF00009,PF00076,22,1,-2.263285083282467,44.39033818244934
PF00009,PF00076,52,1,-2.0127865039401436,36.621166706085205
PF00009,PF00076,82,1,-1.607526593380878,37.38591241836548
PF00009,PF00076,112,1,-1.0167450988187605,38.03495383262634
PF00009,PF00076,142,1,-0.43601682163722855,39.22741651535034
PF00009,PF00096,12,1,-2.2885138669655243,85.92492413520813
PF00009,PF00096,42,1,-1.513315116623639,70.56269717216492
PF00009,PF00096,32,1,-1.3920722683014777,86.55623984336853
PF00009,PF00096,62,1,-0.40887943726634934,71.69137144088745
PF00009,PF00096,22,1,-2.364738027998271,85.20723748207092
PF00009,PF00096,52,1,-1.1811271050868921,71.78781175613403
PF00009,PF00153,12,1,-1.8973158968050952,96.9583809375763
PF00009,PF00153,42,1,-1.5557851259892617,81.43232583999634
PF00009,PF00153,72,1,-1.0185378966335774,82.75907015800476
PF00009,PF00153,102,1,-0.6562833493986,84.90436863899231
PF00009,PF00153,132,1,-0.22822502330535097,87.22235941886902
PF00009,PF00153,162,1,-0.17163050289796833,90.10292029380798
PF00009,PF00153,192,0,0.10790180931052806,91.09281349182129
PF00009,PF00153,222,0,1.023401175510279,92.99343037605286
PF00009,PF00153,32,1,-1.765873696777135,96.93196988105774
PF00009,PF00153,62,1,-1.2444382685588915,82.1556191444397
PF00009,PF00153,92,1,-0.4397168466680119,84.95469307899475
PF00009,PF00153,122,1,-0.15919433948111864,87.193528175354
PF00009,PF00153,152,0,0.27318018203489575,88.09408497810364
PF00009,PF00153,182,0,1.1976265924161345,90.78342914581299
PF00009,PF00153,212,0,1.5243269668110413,93.17256736755371
PF00009,PF00153,242,0,2.051297642448622,95.55689930915833
PF00009,PF00153,22,1,-2.2471271148507204,58.21774983406067
PF00009,PF00153,52,1,-1.1785460218896737,47.45365810394287
PF00009,PF00153,82,1,-1.0334276090843018,48.00066781044006
PF00009,PF00153,112,1,-1.1340734513903488,48.78326964378357
PF00009,PF00153,142,1,-0.6974853116896219,49.457183599472046
PF00009,PF00153,172,1,-0.4375746589906217,49.84964561462402
PF00009,PF00153,202,0,0.07572843214791443,50.692025899887085
PF00009,PF00153,232,0,0.14864466158305456,51.183361768722534
PF00009,PF00271,12,1,-3.207933929896305,99.4575400352478
PF00009,PF00271,42,1,-2.4524259119278944,84.13207769393921
PF00009,PF00271,72,1,-1.8722190848046079,85.69853186607361
PF00009,PF00271,102,1,-1.907247974223386,87.71875882148743
PF00009,PF00271,132,1,-1.5524021161054888,90.0501401424408
PF00009,PF00271,162,1,-0.6987230545502375,91.40637040138245
PF00009,PF00271,192,1,-0.4561441201210299,93.25862789154053
PF00009,PF00271,222,0,0.42548297839979254,96.22944045066833
PF00009,PF00271,252,0,0.7710056668402192,98.56964445114136
PF00009,PF00271,32,1,-2.6994830217806713,104.23231840133667
PF00009,PF00271,62,1,-1.9874772240193945,86.13955497741699
PF00009,PF00271,92,1,-1.5536672420810747,86.5586678981781
PF00009,PF00271,122,1,-1.2587016790280572,87.24237823486328
PF00009,PF00271,152,1,-0.03319158076686584,89.49258589744568
PF00009,PF00271,182,1,-0.010003300636852298,91.50303816795349
PF00009,PF00271,212,0,0.4894471055269933,93.18737244606018
PF00009,PF00271,242,0,1.5296377639718712,93.95568490028381
PF00009,PF00271,272,0,1.7475369463161328,97.54039573669434
PF00009,PF00271,22,1,-2.4393220669663562,101.41016864776611
PF00009,PF00271,52,1,-2.0123307616861674,84.37960529327393
PF00009,PF00271,82,1,-2.2308721105957887,84.95098400115967
PF00009,PF00271,112,1,-1.8616797124989402,86.10782432556152
PF00009,PF00271,142,1,-1.7837353787914074,87.77392363548279
PF00009,PF00271,172,1,-1.3276406682476798,88.92128562927246
PF00009,PF00271,202,1,-0.5653195465931115,90.88033962249756
PF00009,PF00271,232,1,-0.42772548998963034,91.61317777633667
PF00009,PF00271,262,1,-0.461831372841732,93.91524028778076
PF00009,PF00397,12,1,-2.3520593272659487,48.49868083000183
PF00009,PF00397,42,1,-1.072207417273817,40.40646934509277
PF00009,PF00397,72,1,-0.38827413360103313,41.11074757575989
PF00009,PF00397,32,1,-1.0875439269758036,49.91351842880249
PF00009,PF00397,62,0,0.2846876926872028,42.739596128463745
PF00009,PF00397,22,1,-1.7155586123485873,83.82976007461548
PF00009,PF00397,52,1,-0.8391008299876517,70.5046284198761
PF00009,PF00512,12,1,-2.353584579738103,91.90978336334229
PF00009,PF00512,42,1,-2.2769435767978092,76.37972164154053
PF00009,PF00512,72,1,-1.371725623873819,78.25853610038757
PF00009,PF00512,102,1,-1.3348043242271523,80.30121111869812
PF00009,PF00512,132,1,-1.501489085586609,81.5598394870758
PF00009,PF00512,162,1,-0.9358590525962432,83.43658804893494
PF00009,PF00512,32,1,-2.163224626516947,91.08423590660095
PF00009,PF00512,62,1,-1.4114925863514598,77.79427337646484
PF00009,PF00512,92,1,-1.259329713306597,79.649729013443
PF00009,PF00512,122,1,-0.6566540272990835,81.76727533340454
PF00009,PF00512,152,0,0.1800620135819596,84.35597610473633
PF00009,PF00512,22,1,-2.7615643910038994,90.5575635433197
PF00009,PF00512,52,1,-1.950471336611038,75.69317030906677
PF00009,PF00512,82,1,-1.7093877175855279,76.97497844696045
PF00009,PF00512,112,1,-1.802156075825533,78.64926815032959
PF00009,PF00512,142,1,-1.4908964492919914,79.64297676086426
PF00009,PF00512,172,1,-1.2734842874103343,81.49246406555176
PF00009,PF00595,12,1,-2.9778006111615296,93.23816657066345
PF00009,PF00595,42,1,-2.200887002775178,77.29131174087524
PF00009,PF00595,72,1,-0.8403113207921908,79.54372334480286
PF00009,PF00595,102,1,-1.24010864268936,81.64533138275146
PF00009,PF00595,132,1,-0.9511396934701406,82.83856582641602
PF00009,PF00595,162,1,-0.050680773815818266,84.07292747497559
PF00009,PF00595,192,0,0.5541224539194051,86.50745749473572
PF00009,PF00595,32,1,-1.911514744014532,94.60963845252991
PF00009,PF00595,62,1,-1.1827978682359443,78.77181243896484
PF00009,PF00595,92,1,-0.8094451620198252,80.40167808532715
PF00009,PF00595,122,1,-0.22834420262524058,82.02187633514404
PF00009,PF00595,152,0,1.0440492742867467,84.1217873096466
PF00009,PF00595,182,0,1.0864266231936208,85.85885334014893
PF00009,PF00595,22,1,-2.8727131325888102,92.00725531578064
PF00009,PF00595,52,1,-1.8393256270767961,77.76950597763062
PF00009,PF00595,82,1,-1.5119681717592124,78.52435302734375
PF00009,PF00595,112,1,-1.1525462489260985,80.88409113883972
PF00009,PF00595,142,1,-0.6363173780043362,82.3991949558258
PF00009,PF00595,172,1,-0.49787228195011596,84.06182098388672
PF00009,PF00595,202,1,-0.04648356876280879,86.2947449684143
PF00009,PF02518,12,1,-4.040469629316237,104.17634510993958
PF00009,PF02518,42,1,-2.2244233025767275,84.96364998817444
PF00009,PF02518,72,1,-2.21283786818041,88.05429697036743
PF00009,PF02518,102,1,-1.9066858663215456,88.38819766044617
PF00009,PF02518,132,1,-1.7048178397659197,89.08048963546753
PF00009,PF02518,162,1,-1.3519300066474018,91.53960847854614
PF00009,PF02518,192,1,-1.0481847625504013,94.04191303253174
PF00009,PF02518,222,1,-0.12043348875841002,96.41927170753479
PF00009,PF02518,252,1,-0.19596669685160376,96.19675040245056
PF00009,PF02518,282,0,0.3524983560475343,98.5393135547638
PF00009,PF02518,32,1,-3.376115231301115,103.25581121444702
PF00009,PF02518,62,1,-1.8218916320135023,86.57741951942444
PF00009,PF02518,92,1,-1.7881516820670607,86.60272359848022
PF00009,PF02518,122,1,-1.6504913945096562,87.22465085983276
PF00009,PF02518,152,1,-0.5375759339928174,88.8446352481842
PF00009,PF02518,182,1,-0.31391455045127187,91.01109552383423
PF00009,PF02518,212,0,0.19636394109741498,91.58205389976501
PF00009,PF02518,242,0,1.2343700111129414,95.09984016418457
PF00009,PF02518,272,0,1.473768769732048,97.95044994354248
PF00009,PF02518,22,1,-2.380169290163604,102.18696880340576
PF00009,PF02518,52,1,-1.8396396079008854,84.92980480194092
PF00009,PF02518,82,1,-2.029377863780692,85.67465925216675
PF00009,PF02518,112,1,-2.5771888367565143,87.40285515785217
PF00009,PF02518,142,1,-1.405361166402958,88.61254382133484
PF00009,PF02518,172,1,-1.5434996480426724,91.0694510936737
PF00009,PF02518,202,1,-1.35917909110617,92.98247408866882
PF00009,PF02518,232,1,-1.2343778265052892,93.957603931427
PF00009,PF02518,262,1,-0.5899187096376347,95.1684820652008
PF00009,PF02518,292,1,-0.3677595920652414,95.681636095047
PF00009,PF07679,12,1,-3.1132031888018368,46.76340126991272
PF00009,PF07679,42,1,-2.378432624132594,38.97116684913635
PF00009,PF07679,72,1,-1.6815990846551272,39.739985704422
PF00009,PF07679,102,1,-1.6592659030329202,40.26114368438721
PF00009,PF07679,132,1,-1.2249109580635273,40.608736991882324
PF00009,PF07679,162,1,-0.47102349180297576,41.24915790557861
PF00009,PF07679,192,0,0.01830900173775308,41.89225673675537
PF00009,PF07679,222,0,0.35004046159994706,42.808066606521606
PF00009,PF07679,32,1,-2.1338632776932576,56.50807571411133
PF00009,PF07679,62,1,-1.6762303142523824,47.152589559555054
PF00009,PF07679,92,1,-0.7272913159932666,47.65411424636841
PF00009,PF07679,122,1,-1.0427489209762772,48.4765043258667
PF00009,PF07679,152,1,-0.21500928349171144,49.95496129989624
PF00009,PF07679,182,0,0.2652991516946703,50.87683415412903
PF00009,PF07679,212,0,0.8934494417289123,51.73508143424988
PF00009,PF07679,22,1,-2.2282617870314714,95.43466997146606
PF00009,PF07679,52,1,-2.054832645262688,80.00246596336365
PF00009,PF07679,82,1,-1.757374188104802,81.63127851486206
PF00009,PF07679,112,1,-1.7572956182507495,84.4135365486145
PF00009,PF07679,142,1,-1.3574575533623965,84.9004397392273
PF00009,PF07679,172,1,-1.1316253842408184,85.71462798118591
PF00009,PF07679,202,1,-0.2760228358534498,86.50956916809082
PF00011,PF00013,12,1,-3.743414527741413,52.77104687690735
PF00011,PF00013,42,1,-2.356958985583652,44.939717292785645
PF00011,PF00013,72,1,-1.6789205061975878,45.90640592575073
PF00011,PF00013,102,1,-1.271941746650423,47.93918442726135
PF00011,PF00013,132,1,-0.5609803661790788,50.13255167007446
PF00011,PF00013,162,1,-0.2294044088024336,51.70284628868103
PF00011,PF00013,32,1,-2.57613735022178,54.05296993255615
PF00011,PF00013,62,1,-1.1757558512251174,46.169864654541016
PF00011,PF00013,92,1,-0.8787846715826467,47.115145444869995
PF00011,PF00013,122,1,-0.22614353021092842,48.50288486480713
PF00011,PF00013,152,0,0.12756698873273709,50.52458429336548
PF00011,PF00013,22,1,-3.2372084654724165,53.445537090301514
PF00011,PF00013,52,1,-2.4258938316165257,45.14347958564758
PF00011,PF00013,82,1,-2.037288659743865,45.64577126502991
PF00011,PF00013,112,1,-1.3801830260272903,47.61638379096985
PF00011,PF00013,142,1,-1.1920769432284568,49.155163049697876
PF00011,PF00017,12,1,-2.6062707837046557,36.607003688812256
PF00011,PF00017,42,1,-1.7553962025778733,30.59882688522339
PF00011,PF00017,72,1,-1.3513969098039749,31.17200255393982
PF00011,PF00017,102,1,-0.7269250137035906,32.05816674232483
PF00011,PF00017,132,1,-0.2633428357720854,32.51648664474487
PF00011,PF00017,162,1,-0.05425399492791623,33.00416946411133
PF00011,PF00017,192,0,0.22626323586072328,33.64584469795227
PF00011,PF00017,32,1,-1.9975371059616767,36.30810284614563
PF00011,PF00017,62,1,-0.9406453521013812,30.580936431884766
PF00011,PF00017,92,1,-0.7714076688767437,31.246922492980957
PF00011,PF00017,122,0,0.30501202845796865,31.648351907730103
PF00011,PF00017,152,0,0.9606756046691238,32.43006658554077
PF00011,PF00017,182,0,1.4879224573875351,33.66004490852356
PF00011,PF00017,212,0,1.8142351116685986,35.064104318618774
PF00011,PF00017,22,1,-2.3595336708284496,61.00833535194397
PF00011,PF00017,52,1,-2.042702342537995,51.23642635345459
PF00011,PF00017,82,1,-1.7333888375909203,53.52119040489197
PF00011,PF00017,112,1,-1.4118330418419236,53.61854672431946
PF00011,PF00017,142,1,-0.6696076022120331,53.77413988113403
PF00011,PF00017,172,1,-0.2826385878011467,55.43301725387573
PF00011,PF00017,202,0,0.1798630819975317,57.60149836540222
PF00011,PF00018,12,1,-2.911198775597321,47.804033517837524
PF00011,PF00018,42,1,-2.3225167249449523,40.5031955242157
PF00011,PF00018,72,1,-1.7272721112769067,42.49402379989624
PF00011,PF00018,102,1,-1.0537715026987757,44.393861293792725
PF00011,PF00018,32,1,-2.266497474243297,48.45246934890747
PF00011,PF00018,62,1,-1.5491528051423045,40.85130572319031
PF00011,PF00018,92,1,-0.6193314427171523,43.0510733127594
PF00011,PF00018,122,0,0.04626723877177968,44.56900882720947
PF00011,PF00018,22,1,-3.1035895528158317,40.89565348625183
PF00011,PF00018,52,1,-2.210647561420225,34.41241002082825
PF00011,PF00018,82,1,-1.8380814952738123,35.43337345123291
PF00011,PF00018,112,1,-1.9373104800043062,36.137274503707886
PF00011,PF00041,12,1,-2.8788918077942376,61.21949505805969
PF00011,PF00041,42,1,-2.7613721802688946,51.459796667099
PF00011,PF00041,72,1,-2.540150477215939,52.27012610435486
PF00011,PF00041,102,1,-1.9569142840013392,52.93093681335449
PF00011,PF00041,132,1,-1.2017969652549982,54.12877154350281
PF00011,PF00041,162,1,-1.5128545425498243,55.957531213760376
PF00011,PF00041,192,1,-0.7096879375772165,58.85489201545715
PF00011,PF00041,32,1,-3.8003700039257162,59.689432859420776
PF00011,PF00041,62,1,-2.2414818422649083,50.33822321891785
PF00011,PF00041,92,1,-2.165181037892556,51.3086941242218
PF00011,PF00041,122,1,-1.7181385576996122,52.8195743560791
PF00011,PF00041,152,1,-1.008353958013421,54.775229692459106
PF00011,PF00041,182,1,-0.4064017371901341,56.61890983581543
PF00011,PF00041,212,0,0.12136592171403356,59.110196352005005
PF00011,PF00041,22,1,-2.7198922610444862,59.09875464439392
PF00011,PF00041,52,1,-2.743467700393812,49.77031493186951
PF00011,PF00041,82,1,-2.3275324064175194,51.099064111709595
PF00011,PF00041,112,1,-2.082626759788939,53.45981955528259
PF00011,PF00041,142,1,-1.7957683348212976,55.45676803588867
PF00011,PF00041,172,1,-1.7031032724895054,57.30290937423706
PF00011,PF00041,202,1,-1.3233538131361375,58.83829712867737
PF00011,PF00072,12,1,-2.783633854765312,75.1521966457367
PF00011,PF00072,42,1,-2.6223374680209095,63.730454206466675
PF00011,PF00072,72,1,-2.8707491765837587,63.66289949417114
PF00011,PF00072,102,1,-2.177251583350539,65.23998665809631
PF00011,PF00072,132,1,-1.9605578684551632,66.01166272163391
PF00011,PF00072,162,1,-1.4799896447532355,69.91400074958801
PF00011,PF00072,192,1,-0.8322599646514118,72.18120074272156
PF00011,PF00072,222,1,-0.2752572083212631,75.61852669715881
PF00011,PF00072,32,1,-2.864212107763216,77.48473453521729
PF00011,PF00072,62,1,-2.4856364433867473,65.10050797462463
PF00011,PF00072,92,1,-2.357568390958252,65.24889898300171
PF00011,PF00072,122,1,-1.8238347900857734,67.58924078941345
PF00011,PF00072,152,1,-1.3503863736721842,69.6518280506134
PF00011,PF00072,182,1,-0.37559363803239204,70.50565767288208
PF00011,PF00072,212,1,-0.0491078635968857,72.33048176765442
PF00011,PF00072,22,1,-2.5880707204453546,63.58849811553955
PF00011,PF00072,52,1,-2.495717890476338,53.976048707962036
PF00011,PF00072,82,1,-2.5877314460425738,53.98827600479126
PF00011,PF00072,112,1,-2.164642558855147,54.849364042282104
PF00011,PF00072,142,1,-2.2415248486905743,56.160242557525635
PF00011,PF00072,172,1,-2.068532880649829,57.78738784790039
PF00011,PF00072,202,1,-1.760162308187396,57.71619725227356
PF00011,PF00072,232,1,-1.4319732865071129,59.526145935058594
PF00011,PF00076,12,1,-2.9046059494920446,33.52554440498352
PF00011,PF00076,42,1,-2.5058446200793565,27.61782455444336
PF00011,PF00076,72,1,-1.6362150883725253,28.44318461418152
PF00011,PF00076,102,1,-1.5881799701688701,28.966222524642944
PF00011,PF00076,132,1,-1.147645487923822,29.521570444107056
PF00011,PF00076,162,1,-0.2150785827460349,31.15261197090149
PF00011,PF00076,32,1,-2.340017495382943,33.685327768325806
PF00011,PF00076,62,1,-1.775996137172595,27.340315341949463
PF00011,PF00076,92,1,-0.956138793155088,27.78878951072693
PF00011,PF00076,122,1,-0.2515596396863542,28.2653706073761
PF00011,PF00076,152,1,-0.07860552011224832,28.823209285736084
PF00011,PF00076,22,1,-2.5988664761904765,45.350724935531616
PF00011,PF00076,52,1,-2.472290427798077,37.327853202819824
PF00011,PF00076,82,1,-2.0389529455106543,38.261411905288696
PF00011,PF00076,112,1,-1.711367508130433,39.33673572540283
PF00011,PF00076,142,1,-1.146970341221998,40.695133686065674
PF00011,PF00096,12,1,-2.7667262457264985,44.7066650390625
PF00011,PF00096,42,1,-2.3129742352402096,35.907477140426636
PF00011,PF00096,32,1,-1.8773811306239747,46.21816563606262
PF00011,PF00096,62,1,-0.8568223572786432,36.06034183502197
PF00011,PF00096,22,1,-2.357013746657579,45.63032507896423
PF00011,PF00096,52,1,-1.892853025329176,36.846264123916626
PF00011,PF00153,12,1,-2.536485356715502,38.24397134780884
PF00011,PF00153,42,1,-2.1381563557953567,32.229976177215576
PF00011,PF00153,72,1,-1.409178656102704,33.092307806015015
PF00011,PF00153,102,1,-0.7966457256260624,33.823031187057495
PF00011,PF00153,132,1,-0.7616249465891933,34.80630397796631
PF00011,PF00153,162,1,-0.6224509287397634,35.29148507118225
PF00011,PF00153,192,0,0.1540382353550662,36.922322273254395
PF00011,PF00153,222,0,0.6639552455699763,37.91729235649109
PF00011,PF00153,32,1,-1.9701594761363974,64.34739184379578
PF00011,PF00153,62,1,-1.3350465816407002,54.65411162376404
PF00011,PF00153,92,1,-0.6909415018087118,57.328065395355225
PF00011,PF00153,122,1,-0.36217916820358714,58.55955123901367
PF00011,PF00153,152,0,0.2240059515395756,60.13702392578125
PF00011,PF00153,182,0,0.3088529202317125,61.56040072441101
PF00011,PF00153,212,0,0.7351417809783674,62.573391914367676
PF00011,PF00153,22,1,-2.2163222680252486,66.59021925926208
PF00011,PF00153,52,1,-2.2599505212468185,54.21560072898865
PF00011,PF00153,82,1,-1.5529999179389324,56.100945711135864
PF00011,PF00153,112,1,-1.438561056829696,56.73030233383179
PF00011,PF00153,142,1,-1.2362687445624345,56.94323706626892
PF00011,PF00153,172,1,-0.9966923596007138,58.976224422454834
PF00011,PF00153,202,1,-0.7888990439456737,59.7243971824646
PF00011,PF00153,232,1,-0.27677669282937245,61.92485761642456
PF00011,PF00271,12,1,-3.4324536001357573,69.986647605896
PF00011,PF00271,42,1,-2.6430993061051535,58.14544916152954
PF00011,PF00271,72,1,-2.7474440610193454,59.45024394989014
PF00011,PF00271,102,1,-2.102176912178542,60.592129707336426
PF00011,PF00271,132,1,-1.5981557884074071,61.623005867004395
PF00011,PF00271,162,1,-1.615928894045034,62.50623869895935
PF00011,PF00271,192,1,-0.26833484697103505,63.956758975982666
PF00011,PF00271,222,0,0.06153201500987813,66.92768955230713
PF00011,PF00271,32,1,-2.7608279742938855,68.35423421859741
PF00011,PF00271,62,1,-2.203674587290882,58.726893186569214
PF00011,PF00271,92,1,-1.583584302693014,59.782007694244385
PF00011,PF00271,122,1,-0.9397572234711664,63.694514989852905
PF00011,PF00271,152,1,-0.7034624617451711,63.66728115081787
PF00011,PF00271,182,1,-0.37229082558143234,63.264716386795044
PF00011,PF00271,212,0,0.11387651803398596,64.2985610961914
PF00011,PF00271,22,1,-2.8732612297425835,34.558051347732544
PF00011,PF00271,52,1,-2.4692985433460755,28.307472944259644
PF00011,PF00271,82,1,-2.4195494385941467,28.575038194656372
PF00011,PF00271,112,1,-2.329897677725581,29.070043802261353
PF00011,PF00271,142,1,-2.1905579486827156,29.472806930541992
PF00011,PF00271,172,1,-1.7320709587110492,30.338385343551636
PF00011,PF00271,202,1,-1.4282410714849016,30.403929710388184
PF00011,PF00271,232,1,-0.9901754764948351,31.601621627807617
PF00011,PF00397,12,1,-2.193189931939859,43.92283320426941
PF00011,PF00397,42,1,-2.0982954942723673,37.170166015625
PF00011,PF00397,72,1,-0.7551333789869139,38.101253509521484
PF00011,PF00397,32,1,-1.776517150336712,46.68522930145264
PF00011,PF00397,62,1,-0.34993183348020906,39.16053557395935
PF00011,PF00397,22,1,-2.2190412270000124,27.13698673248291
PF00011,PF00397,52,1,-1.8909670462089883,22.289636373519897
PF00011,PF00512,12,1,-3.6893862826570927,54.28842782974243
PF00011,PF00512,42,1,-2.330068845240347,46.32083034515381
PF00011,PF00512,72,1,-1.414339340408367,47.387675523757935
PF00011,PF00512,102,1,-1.5461613989457108,48.68095254898071
PF00011,PF00512,132,1,-1.265377649094176,50.00861215591431
PF00011,PF00512,162,1,-0.7517644400997963,53.260088205337524
PF00011,PF00512,32,1,-2.6108236567201297,54.98365020751953
PF00011,PF00512,62,1,-1.423468209473198,46.28857445716858
PF00011,PF00512,92,1,-1.480191816093185,46.715580224990845
PF00011,PF00512,122,1,-1.124667955852554,47.624687910079956
PF00011,PF00512,152,1,-0.7045545740226201,48.46497631072998
PF00011,PF00512,22,1,-2.8989308582210307,55.29127907752991
PF00011,PF00512,52,1,-2.4711647050642345,46.70758628845215
PF00011,PF00512,82,1,-2.1602249382120475,48.029027223587036
PF00011,PF00512,112,1,-2.2287689041059315,51.2169463634491
PF00011,PF00512,142,1,-2.095090271003755,51.47793412208557
PF00011,PF00512,172,1,-1.6728165940671833,53.039623498916626
PF00011,PF00595,12,1,-2.660358733920635,61.25912284851074
PF00011,PF00595,42,1,-2.541447642220678,50.67133402824402
PF00011,PF00595,72,1,-2.26678575289731,50.9333393573761
PF00011,PF00595,102,1,-1.3037692671311163,52.42376375198364
PF00011,PF00595,132,1,-1.4745861003724756,53.224358797073364
PF00011,PF00595,162,1,-0.2875829674487807,56.5938560962677
PF00011,PF00595,192,0,0.17553812641555516,57.41682767868042
PF00011,PF00595,32,1,-2.3689592761518394,57.58431029319763
PF00011,PF00595,62,1,-1.9452846028429498,48.590609312057495
PF00011,PF00595,92,1,-1.0289574718059677,51.4500572681427
PF00011,PF00595,122,1,-0.5418758792732475,53.31694006919861
PF00011,PF00595,152,0,0.3840950818999545,54.91955590248108
PF00011,PF00595,182,0,0.9146340575347769,55.19927215576172
PF00011,PF00595,22,1,-2.5592347068936654,35.06849646568298
PF00011,PF00595,52,1,-2.4861640847157886,29.219181299209595
PF00011,PF00595,82,1,-2.124541836949223,29.792153120040894
PF00011,PF00595,112,1,-1.624720969761619,29.988526582717896
PF00011,PF00595,142,1,-1.422272268889452,30.53944420814514
PF00011,PF00595,172,1,-0.9030740291882648,31.695982217788696
PF00011,PF00595,202,1,-0.8306423891406455,32.21254277229309
PF00011,PF02518,12,1,-3.3810767611491648,42.70884108543396
PF00011,PF02518,42,1,-2.542673529869764,35.80756115913391
PF00011,PF02518,72,1,-2.363999949607411,36.42865991592407
PF00011,PF02518,102,1,-2.2063607881472,36.6809868812561
PF00011,PF02518,132,1,-1.9913265759276213,37.196513175964355
PF00011,PF02518,162,1,-0.9576844389604969,38.07222652435303
PF00011,PF02518,192,1,-0.6720300166997538,39.510849475860596
PF00011,PF02518,222,1,-0.20337855111675046,40.98975229263306
PF00011,PF02518,32,1,-2.653625024556648,71.66456961631775
PF00011,PF02518,62,1,-2.287540115195502,61.965763568878174
PF00011,PF02518,92,1,-2.0395859476369727,62.4813871383667
PF00011,PF02518,122,1,-1.6896273835311433,64.10493230819702
PF00011,PF02518,152,1,-1.1705636185929755,64.64752864837646
PF00011,PF02518,182,1,-0.34342304043189814,66.15870070457458
PF00011,PF02518,212,0,0.11353413653437296,68.00673270225525
PF00011,PF02518,22,1,-3.049502755423943,69.4890661239624
PF00011,PF02518,52,1,-2.4748187003324387,58.685309648513794
PF00011,PF02518,82,1,-2.50554924787731,59.32726454734802
PF00011,PF02518,112,1,-2.402111587879907,60.67285966873169
PF00011,PF02518,142,1,-2.268961845158388,60.21791863441467
PF00011,PF02518,172,1,-1.8167835081257073,62.3602659702301
PF00011,PF02518,202,1,-1.6314730549304106,64.42566180229187
PF00011,PF02518,232,1,-1.4034547519362894,68.54972457885742
PF00011,PF07679,12,1,-2.7738627532503335,37.349661111831665
PF00011,PF07679,42,1,-2.7775772458001966,30.60578989982605
PF00011,PF07679,72,1,-2.33768585171689,31.108733415603638
PF00011,PF07679,102,1,-1.6418249951859525,31.775622844696045
PF00011,PF07679,132,1,-1.076023595598716,32.30441761016846
PF00011,PF07679,162,1,-0.8788168893239751,33.29729175567627
PF00011,PF07679,192,1,-0.41307488271956366,34.4597442150116
PF00011,PF07679,222,0,0.4966643258663276,35.29630994796753
PF00011,PF07679,32,1,-2.761053489925126,59.80237793922424
PF00011,PF07679,62,1,-1.7678066863515323,50.051674604415894
PF00011,PF07679,92,1,-1.437422623515649,51.55640196800232
PF00011,PF07679,122,1,-1.0132106681348445,51.7585813999176
PF00011,PF07679,152,1,-0.4862883364761794,54.42639684677124
PF00011,PF07679,182,1,-0.15350030066286113,55.3421516418457
PF00011,PF07679,212,0,0.5156552624939892,57.68821597099304
PF00011,PF07679,22,1,-2.5185055892482993,63.18960189819336
PF00011,PF07679,52,1,-2.589851019728685,51.774128675460815
PF00011,PF07679,82,1,-2.3499109516325967,52.576451539993286
PF00011,PF07679,112,1,-2.1381738045816867,54.063254833221436
PF00011,PF07679,142,1,-1.7337553790728268,55.940293312072754
PF00011,PF07679,172,1,-1.469421825995312,56.470505714416504
PF00011,PF07679,202,1,-1.3202286671628316,57.41219711303711
PF00013,PF00017,12,1,-2.5338895805250674,43.81865453720093
PF00013,PF00017,42,1,-2.1260393161437303,37.301220417022705
PF00013,PF00017,72,1,-1.3807936424044573,37.53713583946228
PF00013,PF00017,102,1,-0.18730887053074757,38.840529441833496
PF00013,PF00017,132,0,0.08226248440302804,40.32957935333252
PF00013,PF00017,162,0,1.127652830894653,41.294798135757446
PF00013,PF00017,32,1,-1.8261593760246735,52.45668268203735
PF00013,PF00017,62,1,-0.9504768050243392,44.401676416397095
PF00013,PF00017,92,1,-0.3569236721355175,45.186323404312134
PF00013,PF00017,122,0,0.9442395486320111,47.07903742790222
PF00013,PF00017,152,0,2.262167601605199,48.90463352203369
PF00013,PF00017,22,1,-2.2667777764095063,53.19610142707825
PF00013,PF00017,52,1,-2.031308850424011,44.37136912345886
PF00013,PF00017,82,1,-1.8028640554984119,45.34917902946472
PF00013,PF00017,112,1,-0.8886004684299845,47.5612006187439
